"id","company_name","date","rd_budget","buget_use_rate","capital","turnover","net_income","income_capital_ratio","income_per_capital","all_capital","debt","SH_equity","cost","EPS","outside_income","season","month","update_time"
"7492","6229 研通","2000","14053","8.78","160075","34042","11355","9.46","8.95","201767","53113","148654","114678","2.19","0.38","4","12","2022-03-31 21:18:16"
"121137","5244 弘凱","2019","30320","4.06","746097","182965","134600","22.25","24.86","1281913","318408","963505","428532","2.11","2.12","4","12","2022-03-31 22:17:45"
"10447","3342 飛虹高","2002","44637","6.67","669169","112633","35027","10.49","5.7","727299","308323","418976","521509","0.49","2.39","4","12","2022-03-31 21:19:48"
"74939","4950 牧東","2014","0","0","283710","14961","110681","15.36","15.52","1909305","150580","1758725","379430","6.95","0.4","2","6","2022-03-31 21:53:26"
"126508","2365 昆盈","2020","1866","0.16","1181651","259970","126266","5.38","5.82","3807456","749865","3057591","795415","0.49","0.87","3","9","2022-03-31 22:20:36"
"25205","2832 台產","2007","0","0","10359055","702590","1030225","32.51","33.39","19358814","13791197","5567617","0","3.16","0.27","4","12","2022-03-31 21:27:22"
"68405","9960 邁達康","2013","0","0","556701","139943","24351","7.25","10.78","753034","302272","450762","392407","0.84","2.13","3","9","2022-03-31 21:50:02"
"49406","6136 富爾特","2011","0","0","277534","66666","20306","1.93","2.27","4566415","150280","4416135","190562","0.19","1.27","1","3","2022-03-31 21:40:04"
"27291","3069 台金礦","2008","3674","6.8","54042","18398","4906","1.84","2.9","318465","43483","274982","40550","0.25","5.26","1","3","2022-03-31 21:28:26"
"20350","2424 隴華","2006","23807","4.53","525587","39464","54131","4.98","5.63","1206139","473682","732457","540254","0.57","1.33","2","6","2022-03-31 21:24:53"
"29402","6242 立康","2008","0","0","237350","119816","114139","20.45","24.45","439616","268097","171519","231673","2.46","9.4","2","6","2022-03-31 21:29:31"
"104158","5835 國泰世華","2017","0","0","61103336","29301447","0","0","28.53","2735703906","2553396339","182307567","0","2.53","0","4","12","2022-03-31 22:08:50"
"13144","8011 台通","2003","0","0","785599","55262","33550","5.59","5.66","1649078","1011151","637927","696787","0.43","0.06","4","12","2022-03-31 21:21:12"
"52403","2204 中華","2011","1150596","3.23","35663379","3488184","1293720","9.35","18.12","56648761","11804089","44844672","30878357","1.6","3.4","3","9","2022-03-31 21:41:39"
"87702","6125 廣運","2015","183379","1.68","10935106","957033","71014","2.8","10.61","15603384","7048275","8555109","9907059","0.3","1.82","4","12","2022-03-31 22:00:12"
"93384","5392 應華","2016","45331","0.8","5701604","737315","173609","16.89","13.09","11591900","5831026","5760874","4790680","1.23","0.68","3","9","2022-03-31 22:03:12"
"71226","6205 詮欣","2013","30521","1.31","2329095","359895","122650","17.07","24.84","2189563","702604","1486959","1846550","2.08","2.4","4","12","2022-03-31 21:51:30"
"71051","6486 互動","2013","0","0","1665772","467596","208260","49.59","50.77","1606638","769434","837204","989916","4.09","0.3","4","12","2022-03-31 21:51:25"
"110446","4924 欣厚KY","2018","1134","0.25","461370","71635","14999","4.04","0.55","461864","175299","286565","404734","0","2.81","3","9","2022-03-31 22:12:09"
"115431","3591 艾笛森","2019","64066","5.15","1244660","211731","17324","1.41","2.24","3990076","1032561","2957515","1015605","0.08","0.83","2","6","2022-03-31 22:14:44"
"109228","3372 典範","2018","36131","3.67","983947","87606","135855","3.34","2.73","2575825","308480","2267345","1032196","0.27","2.52","3","9","2022-03-31 22:11:31"
"29266","8077 洛碁","2008","12216","3.32","368313","46568","55994","6.28","6.75","1391443","556011","835432","377739","3.18","1.12","2","6","2022-03-31 21:29:27"
"106911","4550 長佳","2018","0","0","655509","26008","14376","4.08","5.11","1626599","948021","678578","615125","0.42","0.56","2","6","2022-03-31 22:10:17"
"41220","2369 菱生","2010","28378","1.82","1555834","118837","174357","4.75","4.92","8218200","2175018","6043182","1262640","0.4","0.41","1","3","2022-03-31 21:35:46"
"83957","3516 亞帝歐","2015","16857","3.05","552107","135105","123517","16.62","1.47","2107741","452273","1655468","540519","0.15","24.35","3","9","2022-03-31 21:58:12"
"73265","3050 鈺德","2014","4172","0.98","424236","111691","6773","0.36","0.13","2845273","536718","2308555","319318","0.01","2.15","2","6","2022-03-31 21:52:34"
"101718","9934 成霖","2017","152542","1.12","13593926","3080507","806407","22.2","21.35","13294414","7361008","5933406","9707012","1.65","0.23","3","9","2022-03-31 22:07:33"
"113148","3228 金麗科","2019","28650","46.99","60972","49017","7173","1.06","1.05","553667","103505","450162","19128","0.11","0.08","1","3","2022-03-31 22:13:32"
"74486","M2328 零組件指數","2014","14751491","2.77","533449797","57665904","32929309","13.62","15.95","1282804056","622709773","660094283","442898941","1.26","1.06","2","6","2022-03-31 21:53:12"
"28026","3577 泓格","2008","30821","20.67","149076","64075","18978","6.04","5.1","625447","89043","536404","66023","0.64","1.99","1","3","2022-03-31 21:28:48"
"35374","3549 光宸","2009","28415","1.46","1945291","337197","8785","1.76","17.03","2424174","1072957","1351217","1616879","0.14","4.82","2","6","2022-03-31 21:32:41"
"51096","4949 有成","2011","10231","0.57","1794454","150920","96540","25.8","37.78","2092610","1093135","999475","1546994","3","2.5","2","6","2022-03-31 21:40:58"
"39881","9957 燁聯","2009","0","0","108809736","2301678","8161820","46.74","37","103844484","75956269","27888215","98333638","3.11","1.56","4","12","2022-03-31 21:35:05"
"27091","2403 友尚","2008","31347","0.12","25147374","662734","472951","15.85","8.63","25711599","18406845","7304754","24011689","0.71","0.86","1","3","2022-03-31 21:28:20"
"42380","2612 中航","2010","0","0","2263174","164587","823408","32.1","39.72","19000086","9984681","9015405","1275179","3.4","8.63","2","6","2022-03-31 21:36:22"
"36541","4726 永昕","2009","46586","4361.99","1068","56201","59064","11.81","10.46","319011","15720","303291","3931","1.04","631.55","2","6","2022-03-31 21:33:19"
"29171","2107 厚生","2008","7458","0.58","1281308","147694","359840","6.88","8.48","9940308","2342114","7598194","773774","0.81","6.53","2","6","2022-03-31 21:29:24"
"11731","5318 威豪聯合","2002","0","0","4467532","365426","313055","13.86","5.55","7146280","4384734","2761546","3789051","0.33","4.2","4","12","2022-03-31 21:20:28"
"34087","1227 佳格","2009","20628","0.52","3984255","983127","546137","17.02","14.83","9066050","3647434","5418616","2454991","1.08","1.76","1","3","2022-03-31 21:32:01"
"97984","5831 新壽","2017","0","0","79705541","2947349","5543608","9.56","9.49","2340171466","2264443753","75727713","0","0.68","0.05","1","3","2022-03-31 22:05:36"
"54382","6621 華宇藥","2011","0","0","107617","69372","24182","0","0","100667","34037","66630","14063","6.21","4.16","4","12","2022-03-31 21:42:41"
"85060","4528 江興鍛","2015","30041","1.81","1658439","163477","276628","36.15","37.46","3299297","1652163","1647134","1218334","2.72","0.6","3","9","2022-03-31 21:58:47"
"45883","3219 倚強股份","2010","77643","41.92","185235","128375","74010","18.63","18.76","277718","54290","223428","130870","2.03","0.29","4","12","2022-03-31 21:38:12"
"59370","2509 全坤建","2012","0","0","3598044","276264","1367936","90.14","88.94","5393304","1818721","3574583","1953844","7.87","0.51","3","9","2022-03-31 21:45:19"
"16044","5438 東友","2004","171496","6.42","2669590","369080","425439","47.6","37.63","2282711","1051576","1231135","1875071","3.32","3.34","4","12","2022-03-31 21:22:41"
"73318","3038 全台","2014","42061","1.98","2123810","202333","85469","3.78","4.16","3699462","1654343","2045119","1836555","0.35","0.4","2","6","2022-03-31 21:52:36"
"40813","3484 崧騰","2010","32384","5.51","587604","100691","61286","12.82","11.5","2132508","909262","1223246","425627","0.84","1.07","1","3","2022-03-31 21:35:34"
"30450","3027 盛達","2008","92242","5.14","1793766","303295","50275","5.23","4.14","2268600","785786","1482814","1440196","0.5","0.58","3","9","2022-03-31 21:30:05"
"102847","1626 艾美特KY","2017","164096","1.64","10024202","1782364","46001","3.74","0.6","7833136","5235994","2597142","8284819","0.03","0.53","4","12","2022-03-31 22:08:09"
"91014","6645 金萬林","2016","2959","2.79","106186","21093","618","0.48","0","327160","183455","143705","84475","0","0.58","2","6","2022-03-31 22:01:57"
"63674","3443 創意","2013","202746","16.8","1206909","312437","95282","7.11","8.1","4770318","1178627","3591691","799190","0.68","1.1","1","3","2022-03-31 21:47:34"
"55048","4546 長亨","2011","15604","1.53","1019766","95179","58676","22.69","20.33","1791107","1225081","566026","865911","0.74","0.6","4","12","2022-03-31 21:43:03"
"109886","8105 凌巨","2018","203080","2.61","7766696","831792","162167","3.67","6.34","14041314","5524253","8517061","6772737","0.38","1.52","3","9","2022-03-31 22:11:51"
"59751","1707 葡萄王","2012","61698","1.87","3300623","2174602","707045","54.29","56.86","3563408","1069732","2493676","418976","3.4","1.01","3","9","2022-03-31 21:45:31"
"22223","2102 泰豐","2006","0","0","7113512","864124","587379","18.75","23.02","10480878","3765996","6714882","5662009","1.96","1.88","4","12","2022-03-31 21:25:50"
"95623","5489 彩富","2016","263591","13.35","1974744","502026","252532","24.24","23.65","2664831","662264","2002567","1220186","2.18","0.31","4","12","2022-03-31 22:04:22"
"44985","8096 擎亞","2010","44248","0.24","18185793","481307","371473","39.74","32.21","6212830","4647706","1565124","17333013","2.99","0.39","3","9","2022-03-31 21:37:43"
"61636","1736 喬山","2012","375603","2.45","15320890","5445644","927924","46.31","51.37","14217279","8306437","5910842","8947322","4.29","0.66","4","12","2022-03-31 21:46:30"
"11833","3603 建祥國際","2002","0","0","138","8490","8487","8.49","7.45","97439","4884","92555","135","1.49","755.07","4","12","2022-03-31 21:20:31"
"38516","5849 永豐銀行","2009","0","0","16213751","6633391","0","0","1","954228286","898072938","56155348","0","0.03","0","3","9","2022-03-31 21:34:23"
"9547","T2810 銀行上市櫃及金控旗下","2001","0","0","674300561","149306912","0","0","3.19","12238878208","11281792280","957085928","0","0.21","0","4","12","2022-03-31 21:19:20"
"37242","3363 上詮","2009","20392","4.12","494517","64740","18807","3.53","8.33","936269","295144","641125","410254","0.71","5.18","3","9","2022-03-31 21:33:41"
"50016","3479 安勤","2011","50507","3.08","1639331","238575","86893","19.59","20.85","1906027","1007399","898628","1313863","1.39","0.34","2","6","2022-03-31 21:40:23"
"71472","2741 老四川","2014","0","0","172315","48480","32958","26.89","26.97","419247","156390","262857","90877","2.24","0.05","1","3","2022-03-31 21:51:38"
"67295","2545 皇翔","2013","0","0","4939140","757776","2113179","64.48","59.95","37354478","26650558","10703920","2068185","5.26","3.01","3","9","2022-03-31 21:49:27"
"118248","8069 元太","2019","1740676","17.12","10168720","4102225","288724","2.53","26.8","41793179","12858933","28934246","5777771","2.18","27.22","3","9","2022-03-31 22:16:13"
"82740","O28HO O_金融控股","2015","0","0","3792114","2776497","0","0","3.18","269108209","232699969","36408240","0","0.3","0","2","6","2022-03-31 21:57:33"
"15557","8720 元富","2004","0","0","1428035","243220","438006","35.21","39.15","2407909","3326472","918563","1622821","4.23","3.43","4","12","2022-03-31 21:22:26"
"8607","3334 主向位","2001","20723","8.36","247965","67880","20060","20.06","12.35","187632","73305","114327","160025","7.9","3.11","4","12","2022-03-31 21:18:51"
"27611","1742 台蠟","2008","1344","0.39","342751","21499","57680","18.96","17.66","937706","354297","583409","263572","1.32","1.16","1","3","2022-03-31 21:28:35"
"116271","8112 至上","2019","14267","0.03","45715971","656936","801061","21.16","19.59","26540460","18702912","7837548","44257974","1.4","0.13","2","6","2022-03-31 22:15:10"
"12812","1463 強盛","2003","24374","2.67","913972","118635","50627","2.55","2.71","2653568","607062","2046506","845964","0.33","0.33","4","12","2022-03-31 21:21:01"
"25441","3443 創意","2007","474229","6.79","6988940","741975","738337","64.24","64.65","3628005","1325475","2302530","5508628","6.41","0.07","4","12","2022-03-31 21:27:29"
"77710","1593 祺驊","2014","21975","2.42","908021","150764","65392","23.66","25.42","938174","231179","706995","691865","2.3","0.54","4","12","2022-03-31 21:54:54"
"117828","1783 和康生","2019","44108","12.96","340347","106334","53688","7.73","9.1","1155679","311802","843877","180325","0.76","2.81","3","9","2022-03-31 22:15:59"
"65861","6274 台燿","2013","71095","1.19","5993485","600138","343951","14.39","16.42","10555315","5554024","5001291","5049396","1.22","0.81","2","6","2022-03-31 21:48:42"
"34286","2024 志聯","2009","0","0","222723","16544","155109","13.87","15.59","2305351","1193311","1112040","361288","1.5","8.63","1","3","2022-03-31 21:32:07"
"44823","2449 京元電子","2010","347678","2.61","13345654","1345123","1677189","13.56","13.69","39792593","17330297","22462296","10323342","1.18","0.13","3","9","2022-03-31 21:37:38"
"102106","6231 系微","2017","274262","47.41","578517","442664","32495","8.54","7.47","842411","224387","618024","103358","0.48","0.71","3","9","2022-03-31 22:07:46"
"41653","O2328 OTC 電子零組件","2010","0","0","48031241","5968570","3065836","3.77","3.8","218309077","94274777","124034300","38996841","0.31","0.05","1","3","2022-03-31 21:36:00"
"103099","1440 南紡","2017","30088","0.14","21063133","1993337","314820","1.9","4.52","42809824","17680733","25129091","18754976","0.45","2.06","4","12","2022-03-31 22:08:17"
"59692","1522 堤維西","2012","378051","3.39","11147361","1634018","146049","4.65","1.95","17099160","11561570","5537590","9377474","0.45","1.86","3","9","2022-03-31 21:45:29"
"112745","5306 桂盟","2018","43493","0.86","5056832","899232","1225582","97.27","99.89","10185914","5114820","5071094","2917842","7.52","0.65","4","12","2022-03-31 22:13:20"
"105484","2103 台橡","2018","83087","1.11","7516989","582979","470051","5.69","5.9","29211995","12507494","16704501","6515755","0.29","0.23","1","3","2022-03-31 22:09:32"
"80820","9951 皇田","2015","44932","5.51","814982","155758","148565","19.84","16.02","3741607","1828959","1912648","510659","1.34","3.5","1","3","2022-03-31 21:56:32"
"100609","3591 艾笛森","2017","68116","3.54","1921574","287672","38686","2.92","6.34","4153637","885272","3268365","1672588","0.72","2.35","3","9","2022-03-31 22:06:59"
"69351","3561 昇陽光電","2013","57785","0.82","7020681","352793","23801","0.74","13.18","12760217","5680150","7080067","6644087","1.18","6.38","4","12","2022-03-31 21:50:31"
"74348","6431 光麗KY","2014","8039","1.24","647025","41858","131837","33.33","34.39","1401690","383759","1017931","473330","2.22","0.65","2","6","2022-03-31 21:53:08"
"61254","4153 鈺緯","2012","52453","7.77","674915","108855","30143","15.95","16.2","550114","317980","232134","535917","1.5","0.07","4","12","2022-03-31 21:46:18"
"39451","2114 鑫永銓","2009","2249","0.17","1334753","136294","172720","34.42","35.62","1949403","862025","1087378","1025739","3.01","0.45","4","12","2022-03-31 21:34:52"
"71540","3555 重鵬","2014","71456","67.14","106422","99885","81419","12.08","11.86","630972","267638","363334","87956","1.26","1.43","1","3","2022-03-31 21:51:40"
"48845","6199 天品","2011","5663","34.87","16239","16606","26029","4.11","4.37","544769","46481","498288","25662","0.45","9.83","1","3","2022-03-31 21:39:46"
"106737","2809 京城銀","2018","0","0","4267771","919382","0","0","24.99","276999699","240793998","36205701","0","2.04","0","2","6","2022-03-31 22:10:11"
"49752","3033 威健","2011","0","0","16457908","677483","446160","18.29","19.69","15157764","11532367","3625397","15334265","1.48","0.21","2","6","2022-03-31 21:40:15"
"95008","8040 九暘","2016","217134","25.59","848350","333559","51914","6.28","7.62","947093","232842","714251","566705","0.76","1.31","4","12","2022-03-31 22:04:03"
"17419","3379 彬台","2005","0","0","211416","35165","1350","0.81","6.28","405127","214084","191043","175372","0.49","4.34","2","6","2022-03-31 21:23:22"
"61166","3088 艾訊","2012","273397","9.76","2802263","810829","261676","33.83","32.96","1958443","705373","1253070","1729758","2.31","0.24","4","12","2022-03-31 21:46:15"
"101593","TEJO99 其它業別","2017","1447128","1.26","114807722","20775017","16077708","32.99","37.12","209928581","85722774","124205807","77954966","3.09","1.76","3","9","2022-03-31 22:07:29"
"11408","9942 茂順","2002","18245","1.67","1090169","157147","200755","39.12","41.32","1186108","346825","839283","726371","3.21","1.03","4","12","2022-03-31 21:20:18"
"20433","1757 國慶","2006","9342","2.29","407796","34966","4644","1.01","1.87","1062986","452324","610662","377474","0.19","0.98","2","6","2022-03-31 21:24:55"
"56913","4503 金雨","2012","4321","19.64","21999","10320","14792","4.02","3.76","418103","186231","231872","26471","0.33","4.33","1","3","2022-03-31 21:44:01"
"9649","8928 鉅明","2001","61487","5.37","1145448","267464","108642","20.15","22.71","1183394","384122","799272","770139","1.97","1.2","4","12","2022-03-31 21:19:23"
"100474","2809 京城銀","2017","0","0","6006583","1394579","0","0","42.96","267326182","230714400","36611782","0","3.74","0","3","9","2022-03-31 22:06:54"
"87723","6154 順發","2015","5345","0.1","5176367","643745","100594","12.56","12.77","1779779","514233","1265546","4432028","1.06","0.03","4","12","2022-03-31 22:00:13"
"51852","3646 艾恩特","2011","0","0","887556","167453","84683","24.12","31.94","1027535","418184","609351","635420","2.69","3.09","3","9","2022-03-31 21:41:22"
"18380","1225 福懋油","2005","0","0","5850663","277131","64748","3.98","2.79","3801248","1857555","1943693","5508950","0.2","0.33","4","12","2022-03-31 21:23:52"
"47642","5850 日盛銀行","2010","0","0","4501294","2973685","0","0","5.1","205686203","192429111","13257092","0","0.79","0","4","12","2022-03-31 21:39:08"
"5265","1432 大魯閣","1999","0","0","2757228","337584","63298","3.05","28.03","5642128","4013322","1628806","2482942","3.43","18.82","4","12","2022-03-31 21:17:07"
"114554","4999 鑫禾","2019","28978","6.75","429168","75007","15655","2.1","3.07","4055961","639612","3416349","338506","0.25","1.67","1","3","2022-03-31 22:14:17"
"72025","2449 京元電子","2014","131481","3.73","3529556","449221","512592","4.3","4.42","37883726","15699945","22183781","2567743","0.36","0.43","1","3","2022-03-31 21:51:55"
"121610","2825 南山產險","2020","0","0","990778","326222","69954","3.5","3.5","11624567","7820663","3803905","0","0.31","0","1","3","2022-03-31 22:18:00"
"45793","3149 正達","2010","72560","2.62","2773798","314910","530624","29.46","27.61","5713985","2649904","3064081","1928264","3.07","1.2","4","12","2022-03-31 21:38:09"
"19658","5388 中磊","2005","231809","4.09","5670246","540807","357498","29.47","26.67","3610185","1877782","1732403","4771941","2.76","0.6","4","12","2022-03-31 21:24:31"
"120354","7564 渥爾生醫","2019","0","0","6180","4295","940","2.98","2.11","41805","13050","28755","945","0.21","4.45","4","12","2022-03-31 22:17:20"
"15312","6235 華孚","2004","73312","2.22","3300245","381598","808894","46.82","39.52","7303224","3955434","3347790","2109753","3.62","3.82","4","12","2022-03-31 21:22:18"
"52819","9935 慶豐富","2011","22272","0.84","2636552","285262","23614","1.32","5.02","4716788","3440081","1276707","2327676","0.44","4.3","3","9","2022-03-31 21:41:52"
"78231","2415 錩新","2014","34407","1.61","2133856","332838","167506","18.37","32.24","3624388","1848253","1776135","1632476","2.02","5.93","4","12","2022-03-31 21:55:10"
"66817","3659 百辰","2013","42679","3.28","1301091","109039","96254","23.83","25.2","1537174","992502","544672","1095798","2.53","0.43","2","6","2022-03-31 21:49:12"
"35122","3054 立萬利","2009","4991","0.83","598362","29566","30933","3.99","4.83","919718","77666","842052","537863","0.54","1.09","2","6","2022-03-31 21:32:33"
"21521","2591 高逸","2006","3176","0.19","1658139","93784","87317","35.54","35.25","1072742","669846","402896","1477038","2.32","0.04","4","12","2022-03-31 21:25:28"
"33767","2611 志信","2009","0","0","295490","62879","26650","1.54","0.03","5480873","2938171","2542702","205961","0.05","8.87","1","3","2022-03-31 21:31:51"
"112531","5356 協益","2018","5049","0.07","6923017","445465","199326","19.34","33.99","6501968","1705639","4796329","6278226","1.43","2.18","4","12","2022-03-31 22:13:13"
"62196","8289 泰藝","2012","39813","2.31","1720002","266412","23979","3.09","0.42","2240419","879005","1361414","1429611","0.16","1.58","4","12","2022-03-31 21:46:47"
"34770","4609 唐鋒","2009","7642","3.86","197834","49808","2462","0.51","4.14","955640","312070","643570","150488","0.36","11.28","1","3","2022-03-31 21:32:22"
"83514","5907 大洋KY","2015","0","0","3833614","2340788","880207","43.57","45.4","25338693","14440870","10897823","612619","3.06","0.96","2","6","2022-03-31 21:57:58"
"84747","M9900 其他類指數","2015","0","0","568891492","87350809","45177528","27.89","38.89","1715604233","1235831545","479772688","436755297","3.18","3.13","3","9","2022-03-31 21:58:37"
"18737","6282 康舒","2005","587662","4.57","12850155","1903415","253740","5.45","12.54","13058699","6083360","6975339","10693000","1.22","2.57","4","12","2022-03-31 21:24:03"
"11883","3584 介面","2002","0","0","60469","69156","142260","28.06","30.82","453735","192826","260909","133573","3.08","23.17","4","12","2022-03-31 21:20:33"
"86257","1532 勤美","2015","0","0","17389141","2034804","2206495","57.27","57.68","36240194","16937276","19302918","13157518","2.8","0.09","4","12","2022-03-31 21:59:26"
"90125","3489 森寶","2016","0","0","487352","16573","34399","4.14","3.44","2999489","1861377","1138112","441530","0.24","1.19","2","6","2022-03-31 22:01:29"
"5503","8065 天瑞","1999","4620","1.2","383629","58688","54414","40.73","33.08","383081","212598","170483","270527","2.26","2.66","4","12","2022-03-31 21:17:15"
"32718","6202 盛群","2008","540614","15.7","3443185","1012366","566194","25.62","27.22","4156085","702745","3453340","1859541","2.73","1.03","4","12","2022-03-31 21:31:18"
"96214","3062 建漢","2017","85386","3.69","2316854","131620","64261","1.95","1.01","8264224","2566614","5697610","2120973","0.06","1.34","1","3","2022-03-31 22:04:40"
"91066","M9700 油電燃氣業指數","2016","0","0","286721939","6545191","44399027","38.55","39.8","504198879","205828061","298370818","235801860","3.3","0.5","2","6","2022-03-31 22:01:59"
"20971","3605 宏致","2006","18408","8.1","227139","54362","20900","3.43","40.58","1578944","456466","1122478","153669","3.26","99.58","2","6","2022-03-31 21:25:11"
"94529","1557 金豐","2016","164294","3.27","5020446","1042765","371795","21.75","26.66","9346911","4501530","4845381","3605886","1.41","1.67","4","12","2022-03-31 22:03:47"
"64653","5202 力新","2013","11960","20.46","58453","51274","7249","1.19","0.55","621685","45499","576186","14428","0.05","6.68","1","3","2022-03-31 21:48:04"
"12558","3133 普羅強","2003","0","0","810840","108528","26986","2.44","1.21","2234030","880108","1353922","675326","0.31","4.98","4","12","2022-03-31 21:20:54"
"19978","3069 台金礦","2006","12107","7.18","168655","32262","14803","5.75","5.62","352487","58615","293872","121590","0.56","0.21","2","6","2022-03-31 21:24:41"
"16270","3219 倚強股份","2005","42019","31.46","133578","76385","32797","9.67","14.81","424250","46387","377863","89990","1.29","13.06","2","6","2022-03-31 21:22:48"
"94521","1810 和成","2016","159719","2.7","5921066","1554321","57919","1.57","9.62","11544513","5830976","5713537","4424664","0.81","6.99","4","12","2022-03-31 22:03:47"
"28189","5531 鄉林","2008","0","0","522663","116581","64567","2.31","2.43","12648275","7683498","4964777","341515","0.25","0.68","1","3","2022-03-31 21:28:53"
"122642","6578 達邦蛋白","2020","3613","3.35","107993","17810","4578","1.56","1.75","937293","246688","690605","94761","0.2","0.52","1","3","2022-03-31 22:18:34"
"73964","2634 漢翔","2014","201479","1.84","10961714","422936","1136129","12.51","10.75","23628803","14290466","9338337","9402649","0.92","1.46","2","6","2022-03-31 21:52:56"
"60970","3184 微邦","2012","30267","8.49","356689","91884","78778","17.51","16.44","771554","270770","500784","186027","1.64","1.35","4","12","2022-03-31 21:46:09"
"118246","8054 安國","2019","272616","30.24","901598","426578","79609","10.59","7.46","2789303","335939","2453364","554542","1.09","2.61","3","9","2022-03-31 22:16:13"
"36702","3637 沃福仕","2009","24862","6.86","362362","51462","2013","0.58","0.54","811515","220452","591063","308887","0.05","0.03","2","6","2022-03-31 21:33:24"
"56055","1336 台翰","2012","5117","1.02","499992","50875","10419","1.57","0.58","2235892","671826","1564066","459536","0.07","1.31","1","3","2022-03-31 21:43:34"
"24729","3571 兆宏","2007","89167","26.26","339525","127285","33264","9.6","5.23","677963","105858","572105","178976","0.64","4.46","2","6","2022-03-31 21:27:07"
"97430","M2700 觀光事業類指數","2017","0","0","20758864","6549386","1801249","6.98","7.38","90414557","31663709","58750848","12408851","0.56","0.49","1","3","2022-03-31 22:05:19"
"90028","4426 利勤","2016","23448","1.86","1258198","177585","441280","39.03","38.03","3550306","1273314","2276992","639333","3.64","0.9","2","6","2022-03-31 22:01:26"
"17484","3503 東又悅","2005","841","0.06","1391654","48812","83909","28.17","24.8","2051043","1458778","592265","1258424","1.51","0.72","2","6","2022-03-31 21:23:24"
"112585","6112 聚碩","2018","12460","0.11","11186815","667160","427254","38.41","40.01","6562207","4045760","2516447","10092401","2.86","0.16","4","12","2022-03-31 22:13:15"
"74593","8929 富堡","2014","763","0.12","617539","85676","33330","9.51","12.14","1310875","439298","871577","498533","0.81","1.49","2","6","2022-03-31 21:53:16"
"25616","1310 台苯","2007","38797","0.17","22528600","665138","578648","9.82","10.42","13155543","5608503","7547040","21284814","0.73","0.16","4","12","2022-03-31 21:27:34"
"20106","1557 金豐","2006","18604","0.76","2448127","407661","133706","8.92","0.13","7749176","5984502","1764674","1906760","2.6","5.38","2","6","2022-03-31 21:24:45"
"111963","7507 環拓科技","2018","5750","1.52","377820","41973","75972","8.93","8.49","932673","369953","562720","243196","0.82","0.99","4","12","2022-03-31 22:12:56"
"51137","5213 亞昕","2011","0","0","2909579","180322","749861","33.52","30.66","15592713","10694655","4898058","1979396","4.4","2.2","2","6","2022-03-31 21:40:59"
"56470","6609 瀧澤科","2012","14037","2.06","681982","96194","44787","6.49","4.04","3108964","1624395","1484569","541001","0.33","2.49","1","3","2022-03-31 21:43:47"
"38069","9902 台火","2009","0","0","14431","20135","15468","1.58","1.28","1532040","692507","839533","9764","0.21","20.48","3","9","2022-03-31 21:34:08"
"31689","2720 和昇","2008","0","0","9763","27394","26662","17.77","24.2","234383","98294","136089","9031","2.11","98.79","4","12","2022-03-31 21:30:45"
"14789","1492 展群新","2004","0","0","59945","10333","3529","8.39","53.15","19758","884770","865012","53141","5.31","31.39","4","12","2022-03-31 21:22:02"
"39024","3520 華盈電子","2009","8805","0.5","1773928","206054","45194","8.71","10.95","1496430","640655","855775","1522680","0.6","0.66","4","12","2022-03-31 21:34:39"
"35767","1467 南緯","2009","0","0","3176176","444401","116737","7.08","6.77","5121966","3230298","1891668","2615038","0.4","0.16","2","6","2022-03-31 21:32:53"
"31207","4119 旭富","2008","20251","2.86","708055","80408","160420","44.36","43.47","1173818","255152","918666","467227","3.57","0.45","3","9","2022-03-31 21:30:30"
"43537","TEJN15 傳產 橡膠","2010","1230087","1.14","108314104","9485309","12201506","19.68","18.85","244617646","123867109","120750537","86627369","1.5","0.47","2","6","2022-03-31 21:36:58"
"72483","TEJN09 傳產 西藥","2014","0","0","14629906","5717405","989399","2.05","2.64","142190182","38051214","104138968","7922934","0.19","1.95","1","3","2022-03-31 21:52:10"
"104434","6625 必應","2017","0","0","1110545","119621","64805","21.04","19.65","739961","318808","421153","926119","1.36","0.38","4","12","2022-03-31 22:08:59"
"9058","2459 敦吉","2001","6867","0.18","3749129","263687","289196","37.66","44.58","2529406","1017589","1511817","3196246","3.27","1.42","4","12","2022-03-31 21:19:05"
"125496","6139 亞翔","2020","48047","0.77","6201043","423616","74965","3.32","9.26","28107554","17062478","11045076","5852392","0.73","4.58","2","6","2022-03-31 22:20:04"
"93339","4944 兆遠","2016","55585","4.93","1126408","174505","486402","22.95","25","4951849","2551984","2399865","1438305","2.77","3.85","3","9","2022-03-31 22:03:10"
"29119","2451 創見","2008","75235","0.45","16692632","806488","1200952","30.44","33.21","18903792","5933040","12970752","14685192","2.64","0.65","2","6","2022-03-31 21:29:22"
"25609","1521 大億","2007","166869","4.9","3408414","355356","109942","14.42","21.67","2483452","1172202","1311250","2939282","1.89","1.62","4","12","2022-03-31 21:27:34"
"87542","6485 點序","2015","181580","16.43","1104986","278971","116668","49.13","54.26","925411","122602","802809","709347","5.83","1.1","4","12","2022-03-31 22:00:07"
"13196","8110 華東","2003","0","0","4287036","203368","183732","4.1","0.29","6665513","2882296","3783217","3899936","0.03","3.98","4","12","2022-03-31 21:21:13"
